@relation 'LeukemiaData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute 24141 numeric
@attribute 8842 numeric
@attribute 56660 numeric
@attribute 2533 numeric
@attribute 3005 numeric
@attribute 911 numeric
@attribute 240 numeric
@attribute 9900 numeric
@attribute 971 numeric
@attribute 64231 numeric
@attribute 7102 numeric
@attribute 3205 numeric
@attribute 3956 numeric
@attribute 29802 numeric
@attribute 1490 numeric
@attribute 4211 numeric
@attribute 6925 numeric
@attribute 8115 numeric
@attribute 28951 numeric
@attribute 25924 numeric
@attribute 9886 numeric
@attribute 51299 numeric
@attribute 5464 numeric
@attribute 57523 numeric
@attribute 4086 numeric
@attribute 5101 numeric
@attribute 81698 numeric
@attribute 10007 numeric
@attribute 9590 numeric
@attribute 474344 numeric
@attribute 6039 numeric
@attribute 2195 numeric
@attribute 26011 numeric
@attribute 5087 numeric
@attribute 8835 numeric
@attribute 23040 numeric
@attribute 4778 numeric
@attribute 50852 numeric
@attribute 9578 numeric
@attribute 27445 numeric
@attribute 2289 numeric
@attribute 9124 numeric
@attribute 3613 numeric
@attribute 27242 numeric
@attribute 2004 numeric
@attribute 5796 numeric
@attribute 6328 numeric
@attribute 2791 numeric
@attribute 54360 numeric
@attribute 51284 numeric
@attribute 10964 numeric
@attribute 9467 numeric
@attribute 9623 numeric
@attribute 1612 numeric
@attribute 928 numeric
@attribute 60494 numeric
@attribute 9379 numeric
@attribute 7371 numeric
@attribute 8798 numeric
@attribute 2625 numeric
@attribute 10732 numeric
@attribute 3553 numeric
@attribute 23007 numeric
@attribute 55351 numeric
@attribute 51384 numeric
@attribute 2322 numeric
@attribute class {1,2,3,4,8}

@data
830.715184,14.460964,17.76616,185.524282,554.991336,332.256433,501.113771,115.490737,16.530245,340.112769,194.999422,8.526933,3866.308606,131.761805,3.561371,52.974321,483.684644,74.004818,285.627991,3.32344,139.346533,54.19723,443.861261,9.207667,145.949666,78.64952,50.309216,16.639645,76.32643,369.635498,122.098023,579.55709,33.175246,157.727369,2042.062553,47.37988,897.203856,453.137033,6.476705,84.6048,148.180961,197.375947,145.443914,60.818385,178.21276,498.657306,728.220001,10.083578,64.920446,44.719812,1486.096607,509.329807,30.70399,1064.578086,7.428083,29.787321,201.932256,232.95509,75.804627,2247.331411,217.004456,406.792641,59.573437,17.403206,8.690855,100.743632,8
28.290812,15.429112,7.203856,585.48694,187.023121,25.943013,575.869083,57.845855,33.546793,154.547048,813.163707,20.744595,198.336573,77.55871,4.244849,16.23238,114.260601,250.820783,447.666762,3.2334,18.666582,32.487897,561.165894,2.421506,115.179534,69.407293,20.783385,79.321118,39.287746,133.475261,75.018432,136.269949,2.152321,12.859985,48.587473,303.522928,702.9672,206.766949,2.520411,19.810216,84.196048,611.941329,137.313911,100.343048,88.268295,31.496581,50.514229,10.468997,10.380048,7.070506,82.7437,168.581627,26.461251,257.060476,170.138528,16.526896,37.346549,68.684704,82.398368,658.331646,153.265451,90.172429,30.403981,3.668621,28.390447,26.939717,8
5.178427,14.463566,47.455629,25.125287,594.476675,6.79402,225.956053,1.678087,48.878835,9.700771,120.551367,6.296679,5.196721,731.252381,54.078016,5.383707,431.81122,1513.422122,15.944189,1.83133,1.514073,195.406986,42.003706,1.541935,380.645059,259.408123,13.765637,45.313783,84.821751,51.148607,0.47518,13.016473,11.626963,11.57262,503.410638,1.627558,12.091648,7.810873,0.467492,85.733615,6.439662,104.315092,1.606542,299.39808,418.984481,69.734578,353.1209,301.35798,98.895417,2.908374,132.38157,19.023617,899.385017,195.445205,13.295852,8.153394,0.936022,27.264756,10.690786,46.596936,593.434026,65.749153,6.741205,331.150546,8.138495,55.804122,3
8.355108,6.774748,0.987863,164.258638,53.7185,36.751425,44.113934,54.040125,13.861033,36.893502,195.293504,64.914394,11.074457,3.143493,8.392368,8.872335,40.80173,27.900768,78.203722,4.233778,28.267796,73.791032,436.300904,5.155455,28.147611,133.376309,7.428166,15.065411,115.939442,154.355047,35.924774,121.494381,1.680029,22.987114,20.859204,22.761543,19.462508,85.187507,2.304498,15.545052,162.869415,39.819181,20.619091,6.003007,23.829251,27.432005,175.324465,1.542692,5.152649,12.80472,2.383836,76.173049,8.356781,142.309244,2.029659,4.384352,16.606252,86.797492,46.80144,425.445882,57.933318,26.238545,79.159652,2.796819,2.780137,5.466057,8
1.337898,6.042163,7.864792,29.85004,90.208815,184.019458,12.317287,18.064331,10.671175,9.337028,707.943985,5.509764,86.55512,2.855149,0.967608,6.22424,19.24008,17.851468,31.239563,0.317658,16.447872,61.899691,327.339525,1.208311,38.920316,5.894365,7.947072,23.560571,37.958591,40.419704,21.48113,30.559211,0.68749,4.873833,20.954019,5.213407,21.043454,48.935021,1.742652,5.824661,10.522274,0.889389,21.521399,60.21697,12.739196,26.343806,77.691024,0.805088,0.780458,1.856821,4.285184,17.681755,2.736775,43.64882,12.208329,6.790791,21.521042,54.991651,36.012959,238.303624,55.140968,9.529364,40.620125,1.995174,7.90616,9.736164,8
144.848212,220.824626,0.936337,142.385268,21.944396,3.51178,26.274467,56.819664,8.939675,67.618323,149.742293,264.665449,181.506571,15.494565,9.308797,16.323848,18.658957,54.728941,903.500231,2.452319,47.539564,16.200079,149.018324,2.966833,130.909363,23.476522,17.625016,15.688094,5.237947,161.628233,43.8317,16.512269,7.774014,6.390884,26.805631,11.3881,172.14692,48.788948,2.531673,14.546114,33.069895,89.673041,13.666434,3.434131,21.645161,8.980737,113.109174,2.206639,9.009819,3.826571,6.284115,368.709488,11.966163,279.154079,5.376449,6.801152,50.135161,106.206447,41.727609,646.937698,55.835332,46.248532,10.667643,3.805146,30.508144,82.739365,8
3.334388,5.703105,0.778627,79.795522,181.957114,31.838772,15.370251,48.464984,3.20287,18.796657,30.549135,256.068691,2.005048,2.215666,1.011495,12.311979,45.843501,28.429105,30.442095,1.126888,40.33187,12.42533,472.502793,0.531704,57.173268,165.624787,5.851991,34.785495,182.76603,78.19944,48.047575,187.573156,0.911968,2.919856,442.701042,8.163844,4.008812,144.051919,0.994737,8.487456,10.195376,20.429977,1.264153,4.569692,19.885478,10.254931,2.17702,0.978694,1.350105,15.46395,8.481022,145.248238,3.15573,214.404403,0.631088,15.451255,12.37013,31.601896,22.42384,165.772945,79.132348,41.111487,13.143683,2.027307,5.609968,23.494877,8
91.235165,973.342526,109.237808,92.827836,439.586569,653.448953,1608.955311,90.307538,269.227169,769.800756,566.584553,28.054762,116.482622,835.627653,300.127638,98.34301,3231.237635,7601.138763,154.759672,94.806464,6.867133,99.348621,543.402277,18.221638,869.41704,106.111287,39.823197,24.675355,196.73986,6.978092,8.490122,143.949285,35.873095,242.734324,2112.044431,2678.054399,204.678497,3.788414,168.917583,101.945269,170.189037,2478.66265,277.233648,102.984801,2117.771075,80.366125,4.179079,31.451076,680.804863,45.240614,1221.255175,2898.454595,58.381712,634.75402,2847.672431,145.83105,158.890418,29.779905,100.100413,212.217559,1223.478779,758.707511,469.855745,1819.845221,10.158324,1511.850575,1
3.341868,201.481306,82.046569,40.625673,212.76958,10.583944,33.590738,28.711673,29.621729,67.244422,108.979596,0.583013,11.826461,265.659951,119.585755,7.177264,313.872027,413.466049,5.022885,7.831405,0.954292,7.931887,168.370384,1.488116,189.720042,9.203188,0.593986,0.810774,1.556154,1.869806,2.190247,11.376979,2.559043,3.845497,222.440313,20.801366,85.544312,0.643106,30.497245,13.2562,10.441526,1171.41274,39.163112,75.909118,231.288024,7.28575,0.649669,0.299501,21.518679,2.550932,100.886725,219.448198,1.639909,50.20053,20.185743,26.603095,1.492799,69.93179,22.111737,16.058224,30.966579,236.810403,46.986535,51.131337,8.882427,241.917204,1
132.558377,18.821157,40.444017,4.634684,19.257817,0.468567,5.30749,2.030881,52.424962,14.007628,3.235037,1.972237,302.672034,35.626818,26.325156,31.809228,42.861876,310.390069,6.864573,5.160321,0.440614,16.324459,89.628618,2.863092,4.739664,7.965692,0.494059,0.547859,0.793276,1.441995,27.009848,2.85664,1.590718,2.677398,208.657887,0.88387,14.147928,1.852054,0.639858,5.882201,59.841913,140.614667,17.458888,0.669848,16.868402,8.941915,0.712566,0.245849,0.558254,5.059796,0.328464,11.402276,6.315309,6.814235,87.697173,11.372001,9.419415,38.366317,11.367287,12.606682,11.825888,12.824893,4.266545,0.878547,6.579992,104.074478,4
4.701402,43.141945,53.821214,35.866559,64.798069,174.547432,968.834197,5.128693,165.765803,60.415582,134.748801,4.560744,15.351522,1227.30676,89.809656,8.402888,663.126496,3399.567097,210.200239,10.682791,1.076677,20.00579,138.670063,3.055913,176.653654,29.538813,1.396937,2.672829,13.971242,35.544239,86.048249,15.862464,3.101445,2.292508,962.06421,33.497513,88.828389,12.693732,45.265605,11.476203,1.123732,629.420681,18.72122,5.33463,487.445104,14.464218,0.816088,6.009583,101.773646,21.400743,241.356096,748.335609,174.110155,233.565301,837.594185,35.882031,14.370972,36.847746,65.846607,22.683534,127.327771,254.327217,22.294184,225.980953,15.32879,202.723117,1
115.446014,8.029998,7.885596,10.461901,3.782115,5.548744,15.640011,12.879497,174.702558,60.836087,8.060309,2.885267,14.013187,783.971796,18.400492,0.44891,567.385211,2282.119737,474.210733,1.858574,56.849211,150.859515,166.232636,71.347519,47.904202,256.12129,0.947368,1.285874,264.460553,8.575072,6.989821,311.38806,68.454051,504.535943,29.353874,89.514517,7.118091,0.410819,0.783084,8.268592,9.935885,535.603198,17.449951,1.910149,32.746724,7.855243,0.205617,6.387454,0.818938,13.804598,0.495377,53.154292,12.700704,9.077008,388.819744,108.837215,19.342709,99.124756,4.15288,12.923439,35.339087,252.403627,8.756655,19.649751,242.042998,29.281406,2
9.251819,5.89328,21.492283,106.060745,63.953078,0.880635,17.564401,11.903275,16.173685,24.647687,422.71442,30.832587,12.517659,17.65226,0.823694,8.113057,29.957351,25.91226,34.328254,0.420803,9.821463,82.986883,541.67018,2.450882,29.291143,37.166265,4.607219,35.455264,106.883775,76.288359,22.751627,7.129749,2.480391,14.058893,13.468108,47.982441,29.746583,111.24747,1.530198,3.163561,60.546369,19.816937,11.651976,53.274913,3.589357,38.290882,9.762833,4.355418,1.986484,1.281312,48.199389,12.055911,9.105277,57.921771,6.446948,1.346428,40.959525,94.927652,48.895719,244.222941,54.011072,22.94748,83.527837,2.079995,10.061379,14.785491,8
4.23144,49.788576,190.760646,15.579884,1.874399,172.522646,307.27895,5.184279,186.7865,64.309293,98.15975,9.248948,612.922711,438.5686,64.32629,8.202891,754.479345,2025.185956,125.604158,17.427397,1.769703,21.357386,156.318382,3.156998,203.87077,34.180111,8.614562,8.327193,14.858046,6.094444,42.393751,21.757289,3.740073,3.710648,647.638699,12.391199,52.982226,1.007306,15.150714,24.380676,51.034738,503.435331,63.442585,8.880894,322.882488,8.227791,0.801343,17.602117,318.558938,10.803318,1.083862,522.049812,26.942432,264.453123,521.524025,36.044304,1.047066,52.916721,50.43428,37.510568,71.344522,589.012894,125.259128,423.708473,27.587289,457.011586,1
3.764396,62.025904,88.465192,39.301412,358.001436,3.902451,275.97337,0.892453,38.965063,10.554171,87.592176,2.983955,5.666118,396.971295,259.440577,1.283699,431.703064,1043.541089,2.041658,6.106904,10.54946,159.650141,33.727162,25.13206,330.955799,276.6297,16.612597,8.532659,124.526268,16.362674,2.246159,14.706781,24.795404,6.683322,478.471606,3.88198,2.959199,10.924143,0.294387,164.648635,2.01415,151.867809,0.420798,236.165017,361.205309,78.246586,169.877489,159.502471,73.849567,1.328092,1.794413,34.873749,683.785601,135.686866,34.997309,10.854895,0.356361,4.026881,24.956201,20.099862,425.689037,168.980277,41.954339,274.465254,13.872176,30.296217,3
236.190388,13.070207,40.471563,35.00942,28.09738,6.092336,72.803415,31.824905,226.420467,58.287583,23.282319,5.460918,39.797825,1110.759035,51.620732,3.613332,1077.354246,4291.534103,1895.243327,1.148059,154.821438,22.138232,1061.558253,430.088293,219.737195,435.665849,6.908803,38.581926,1392.784962,9.231714,2.069747,459.848598,66.63238,1300.696031,386.874471,357.730955,48.838186,3.431236,37.376968,16.541407,15.033212,1690.392842,139.594417,177.478926,37.683477,261.631323,14.264727,1.13491,1.916886,5.56334,0.572565,22.035524,81.20698,119.831709,1349.928088,162.370635,29.159194,437.587276,53.932788,30.6939,152.820036,141.194658,14.474175,27.16772,1660.879405,39.91617,2
4.440431,32.056383,14.223909,68.728621,150.399286,21.553626,500.784891,3.69681,42.096391,7.359329,90.184421,5.649571,9.4217,476.131835,393.303663,18.675546,423.215574,1360.841316,22.418242,0.42442,8.790031,89.332752,67.864888,1.885228,304.070426,316.732388,25.342771,11.762067,146.07637,48.467272,19.387298,16.651695,30.495977,8.76979,691.520944,1.808378,7.821451,15.833717,1.20968,367.192309,17.525093,231.363258,0.789365,211.036255,265.987143,293.310223,387.446306,91.047325,2.401346,1.910729,57.78459,41.481419,91.168417,92.55639,221.039372,19.593583,5.273378,4.600392,3.751561,22.060528,295.814368,107.891846,27.199385,255.996586,15.138177,52.950238,3
351.051578,575.340483,46.978343,9.753353,16.146022,5.666452,10.988543,0.745728,125.549258,10.085282,7.335173,124.195481,706.576151,147.900601,78.426935,121.655727,49.085424,284.453169,36.188433,2.143604,0.339338,10.714845,82.652595,0.958238,7.116033,37.670641,0.345971,0.508566,4.637878,0.281552,15.945597,2.72394,0.622569,7.288873,461.014146,4.729253,29.618505,3.58393,2.536596,7.289581,1.896701,191.631221,14.990027,2.855242,6.036184,4.847377,0.843669,2.241456,1.593789,17.101312,0.721828,27.018433,8.798323,20.922863,103.337145,31.6351,30.230196,66.290644,5.373823,24.389168,10.290259,19.435517,5.326189,0.870086,10.481836,257.55804,4
6.040947,45.457451,6.58917,19.949911,333.361291,21.299677,334.422787,12.424877,25.987122,47.408801,43.063814,4.118683,11.846265,298.664881,73.350966,0.357156,631.554306,1266.8901,18.281889,9.52415,4.244774,13.013259,154.224938,10.876912,368.250443,37.156601,3.624923,7.907764,64.301482,14.194895,3.061591,1.22153,15.385624,7.959895,384.630488,117.858994,65.630201,10.379922,26.892397,13.473516,19.789642,708.212602,39.670571,2.657971,405.687473,10.406952,0.614951,25.603717,266.469461,31.367467,551.309495,351.971799,29.726588,70.53313,617.405448,8.110166,0.714097,12.689259,34.146064,13.332365,29.449581,144.467066,73.440435,116.37319,7.293127,475.412183,1
2.090427,29.037227,29.132577,78.881447,459.061198,4.025333,166.111325,20.00142,22.682365,15.957756,181.960241,1.222239,4.849921,686.431581,182.854083,1.920859,562.820297,1068.371509,13.264165,11.452603,7.686974,87.871789,67.976895,0.697987,340.329204,122.300883,6.966786,11.83894,388.079695,28.791608,1.249855,50.868576,53.913047,4.626206,468.761453,4.391941,39.220687,6.221832,0.416055,270.448035,0.795707,174.451561,9.449437,315.108957,466.203661,349.432548,232.051528,100.775533,59.937956,5.712784,1.974749,17.613818,28.497633,81.703,100.514152,10.397244,10.471241,5.430664,1.650375,10.439052,551.793239,98.438731,15.907814,293.503106,16.923104,67.664505,3
183.670275,38.864053,3.411857,33.774048,482.229829,13.914786,85.230034,71.781954,424.90172,145.910292,12.792059,10.871888,108.420504,766.646468,46.062167,12.679014,1030.552072,3389.968679,418.46491,1.989804,58.062321,43.509931,458.559981,199.588606,121.284074,238.973556,13.868684,23.377534,771.478477,16.522457,20.0221,499.925611,185.099275,1228.805623,34.523983,251.4079,56.473033,6.067622,1.535695,13.617753,1.763308,964.46243,62.431848,28.54111,161.65251,18.011149,1.04243,6.828028,4.42763,5.496688,15.561263,241.1337,80.473133,53.927478,911.589988,412.346896,4.947633,207.024226,22.731687,34.713044,295.121132,763.463214,17.078553,111.592304,460.967557,75.861231,2
47.124756,15.251571,3.907417,15.841483,148.690792,7.267685,19.233762,47.093725,60.421199,30.962688,17.697498,7.364088,18.555472,170.589707,13.142553,19.574093,2322.971885,901.095757,291.38245,1.40539,11.019339,249.220605,587.149517,96.473291,92.261289,107.036811,1.887711,1.753642,798.860588,9.026871,1.087155,160.142813,88.123721,840.708211,34.801234,26.625342,96.040435,18.699193,5.524261,14.755343,2.995711,770.822037,32.793641,33.443737,227.031298,9.298315,0.528504,2.259198,2.067227,1.110392,1.443235,121.853769,58.248689,31.491116,948.614827,57.451533,1.821016,78.778202,1.957397,72.163425,32.044575,302.425576,5.53979,75.680177,61.108523,69.545578,2
6.098053,309.720296,104.48689,38.060088,32.432505,77.128424,1782.47664,36.034894,238.748485,93.45146,299.950117,8.1038,17.418294,1299.191834,111.322376,11.583305,1951.236877,5060.362927,188.309819,8.652376,1.868351,279.561723,343.01926,4.821023,159.564838,115.723166,17.044712,2.085984,6.280698,8.449374,44.138774,22.456922,19.588907,9.393141,1250.741941,56.270963,66.887076,14.7263,19.532621,24.21567,44.781837,1497.107488,110.924626,17.516507,1026.511711,4.534381,0.733361,20.138956,379.032366,30.799209,46.148446,1315.517367,22.320872,235.807139,1437.808476,162.679424,40.108243,55.017085,57.127467,37.965381,145.988632,523.910367,100.236927,592.631751,25.29656,494.534149,1
228.02367,19.783993,7.86099,48.811041,51.969339,6.84145,75.062392,31.427535,424.887045,149.315912,18.812609,3.865316,59.327069,1084.248275,41.670747,13.563305,916.375221,3313.952996,821.336557,0.217767,87.285197,245.531281,567.109682,191.063993,163.043776,567.931047,3.015905,7.339494,451.079241,27.69486,19.100502,602.556671,124.499311,1127.848057,72.288414,109.941026,72.052068,6.956722,2.446858,12.894288,17.911458,714.99036,56.096207,16.293104,93.942756,15.731366,0.657476,1.760532,3.130277,4.060265,1.60885,140.852474,95.789922,61.871256,887.249072,302.732419,13.14258,160.606132,17.86452,31.235057,155.518646,653.374087,14.209247,68.761131,727.131489,33.236935,2
705.745011,984.177282,617.487082,11.154421,64.975391,3.370667,10.816214,2.016804,351.350069,15.938107,9.945727,385.404803,1966.534799,126.689622,1935.460312,288.444181,161.747368,81.141613,9.388597,0.984204,21.549808,16.731577,130.959465,3.080501,0.821921,6.167049,1.011386,2.322438,9.129162,4.02307,97.935993,9.292395,7.71479,4.113611,1253.959124,3.36554,44.38048,3.624489,0.426767,8.906451,151.809532,272.227319,50.187616,14.927033,34.100201,10.301707,0.31249,5.055693,1.94605,8.877194,22.910925,24.018394,12.54135,13.476639,246.543244,68.314494,46.548171,179.803378,34.410676,60.676507,57.430982,42.422689,6.39777,12.01985,7.539944,803.333699,4
8.138229,655.280127,3.351611,7.805854,5.262658,7.38128,6.407194,13.817758,0.97608,9.01299,173.728681,191.634182,17.966621,4.537145,2.27614,61.844281,268.291164,9.611864,40.776993,0.81026,92.346063,7.81339,173.244714,5.027202,100.064936,8.107046,2.933973,18.190533,13.955324,57.046052,25.550556,19.01337,3.02411,4.39178,247.250166,7.395409,94.493547,91.56395,0.74848,8.676632,0.306619,20.852526,10.722435,2.294762,4.914524,72.874722,288.00166,0.725841,2.387285,2.504214,0.937123,227.457406,2.935677,73.421725,5.913752,4.765379,5.999694,30.185342,28.13203,332.781596,45.032575,11.537943,3.308251,2.224305,9.001454,8.870726,8
50.615031,9.741711,18.186478,37.594733,77.033529,3.541799,74.01227,60.1954,54.013725,71.54509,112.015632,1.564453,80.58281,993.317899,74.929277,22.623087,359.917341,2980.318835,59.304113,9.39626,26.425305,155.880759,872.209198,3.884768,18.561441,342.211008,2.880433,4.921815,449.951481,88.703015,22.550522,22.11695,74.040622,9.881951,938.985613,22.890276,41.181672,10.661212,25.201916,16.822257,95.524535,1530.701692,88.150854,8.868974,266.480046,131.980135,2.82716,2.215172,359.616849,34.845778,5.926813,44.852879,56.68291,36.141993,1709.695141,173.440692,60.052995,181.567261,50.363889,118.986612,83.764889,114.502121,75.581925,175.448143,17.367632,78.753163,8
134.688604,13.52588,0.591571,8.766689,88.607091,5.927132,14.745827,34.642581,282.308413,115.566239,14.47805,0.997316,22.32112,1129.413723,21.952876,10.053142,1008.822604,3660.87487,586.030762,1.834958,102.390042,190.144566,298.418359,240.115166,177.163421,467.906274,2.778938,1.084309,629.924205,3.719508,4.680017,387.530389,97.120928,927.013407,111.227675,59.54125,20.294096,5.787931,1.943489,13.597297,2.775183,637.385332,33.380447,13.614456,150.428798,2.631176,0.630916,1.516418,18.00029,1.854646,0.787226,161.356692,104.452005,26.043179,1268.750669,259.633003,29.038762,95.039007,4.686278,18.233989,146.84961,633.581146,13.131505,123.206107,551.918223,32.233865,2
5.30351,299.254416,66.633005,169.095788,1516.459711,611.071718,788.972476,41.940941,132.404228,466.730239,192.109295,13.574205,197.400891,1073.329603,170.408303,12.654503,965.437454,5642.940719,92.865788,26.927604,4.696092,24.552595,227.449265,3.579444,290.199707,73.26629,20.342551,11.545326,53.534982,59.688913,36.023423,16.405309,78.905398,51.001449,1345.120281,14.64986,272.250363,20.917244,139.201361,114.424312,34.627132,1343.528569,77.42302,13.279204,959.739514,33.766415,98.840397,64.148116,626.617835,55.933706,170.321297,844.560109,185.219934,264.899938,1310.768273,35.00284,61.429823,14.271722,96.391011,97.360125,462.635403,764.835181,99.464211,356.234708,25.218898,764.327346,1
7.32756,200.006031,104.724871,65.669143,196.777994,109.22223,607.91847,27.382827,96.913733,149.048162,329.276529,8.320889,34.433385,909.050472,356.412996,6.759566,879.33977,4194.217258,43.326611,20.652505,0.396093,23.01229,500.352968,11.228589,158.643583,33.375304,5.220264,2.016487,4.305421,19.644359,6.017774,15.959675,1.676864,33.260309,1255.301417,39.831405,238.016693,7.896142,1.43527,17.915721,36.031431,1252.051307,125.813179,178.348092,771.615747,10.256564,0.669909,8.778479,204.529002,26.680359,27.478932,850.171922,32.812547,163.682655,1185.348616,248.000004,34.454624,123.798642,84.159016,29.994445,97.955975,471.740288,93.162211,446.026858,19.628124,887.708596,1
56.149137,14.269532,13.252225,90.697471,277.166001,25.709515,20.312406,77.91328,5.826534,22.638339,352.61098,8.25823,7.408436,4.845027,0.840337,5.665446,32.055605,27.372631,537.200137,0.174732,56.56168,87.806324,533.912517,2.657239,149.690953,20.391721,23.471627,61.087913,17.579223,300.3443,1.25775,12.10374,15.970365,37.743688,645.631906,9.743351,178.348529,410.40605,0.670893,7.621953,39.633439,20.998022,53.843425,8.962428,30.241262,22.990589,1.944824,1.082479,2.437576,0.643082,19.498376,553.198023,12.941147,305.742517,0.704133,9.213485,34.10913,30.146494,50.275099,423.110204,125.023274,15.575862,23.948252,3.974296,15.630653,243.14477,8
19.509899,268.965205,36.010221,235.247117,587.355808,13.803969,520.400423,5.433759,113.285219,69.185355,260.294729,9.546655,16.172568,1822.057778,547.111351,1.313984,1277.372987,3841.963757,42.678549,7.260471,30.280003,783.312613,211.60582,7.203982,905.01556,623.558919,45.951388,72.680652,453.268191,200.661721,10.42297,56.995478,20.554099,41.986291,1813.644031,24.768739,201.218258,36.629129,1.854508,445.475444,6.957659,330.133703,23.123892,551.820767,1001.26856,695.563215,622.008154,315.412218,65.222811,0.295799,77.889977,129.102434,165.715847,314.479075,133.184585,11.39108,5.31451,46.167855,13.984612,82.11875,1238.045096,303.039913,225.04372,930.943083,16.454269,173.642028,3
177.42178,7.309833,10.965042,162.368409,54.014366,44.07261,30.089328,45.618691,4.629001,27.611699,155.83673,457.267038,215.19906,14.488249,6.534216,10.710228,38.745781,33.907348,361.154302,1.838784,21.315953,17.114775,1275.768116,1.361463,100.930843,101.097585,13.650334,83.068604,345.858569,221.321948,137.384899,549.272965,2.461508,15.871484,49.279008,117.696567,43.375347,230.216234,0.487156,13.82137,2.187402,25.308437,6.96385,43.296465,22.520789,7.99419,13.990571,0.716915,3.188251,0.896821,2.404961,470.640194,5.455315,810.125627,12.210168,2.236433,36.183348,138.767371,103.772443,707.81776,177.627737,29.008136,27.187288,3.061929,9.3873,19.190868,8
9.861994,28.25659,29.673885,31.275702,494.360472,12.311974,806.295232,23.717501,27.089589,21.549821,135.92064,19.637787,6.705006,138.788425,388.440477,5.972696,2139.299257,1620.511488,26.439153,19.716941,35.539083,963.327662,137.203188,6.941618,1185.691934,22.834449,189.834969,16.186893,369.065593,50.745086,12.513756,36.224169,60.887342,22.434407,2058.218245,34.882264,1.352631,28.918438,2.035401,337.851982,1.816737,183.284092,8.908916,1242.590948,365.55622,339.569515,90.248414,166.299159,10.473906,31.668185,2.310371,32.407235,137.817917,83.528993,392.860689,36.008604,1.5314,3.628974,6.784522,66.263364,382.774598,81.847857,75.129429,445.635348,68.011746,155.977653,3
10.135139,120.435252,26.782186,463.774571,956.694952,2.24559,1411.754491,36.540223,143.17331,177.181281,597.74331,17.134181,127.91798,2314.228771,284.23725,3.633457,1573.567027,4053.661915,346.875326,2.569372,21.159287,1078.640447,324.703911,47.017137,1427.732116,455.500554,20.12524,108.171017,609.05247,232.273798,32.282999,178.85679,63.59158,36.304317,1577.940181,13.660952,174.445912,89.905747,15.283657,429.200864,81.247648,366.076275,95.96148,788.609246,1564.357261,547.807391,175.746772,343.55805,57.484243,30.222081,41.04093,248.607992,68.531821,330.182874,69.541447,7.086051,5.323298,46.866561,48.940968,227.115344,1905.828014,443.838253,44.636504,659.669829,35.633029,132.178999,3
0.52495,3.143507,0.497278,2.355298,33.178408,6.270559,11.182997,14.624081,0.189126,1.49811,78.27891,1.959484,23.400927,4.941338,0.522942,5.343117,19.657292,8.836988,110.637143,0.429994,24.356934,3.320176,95.141628,11.545128,13.190719,0.99254,2.209403,12.309108,4.101783,65.829738,0.717862,5.541658,0.998164,17.039454,1.48201,14.198964,55.630234,69.668676,0.968801,3.104118,0.178661,223.407352,13.529135,23.416814,12.553213,4.697016,92.030649,0.653598,1.107459,0.15077,8.513832,11.027965,3.352816,53.499038,2.968587,0.908887,8.875277,31.018036,10.954777,77.164262,26.634974,14.271517,12.562241,0.425244,2.817339,19.343384,8
18.829881,49.058867,64.766562,143.073778,581.040846,9.614229,444.366493,4.551452,142.568427,42.617198,245.757221,9.474019,2.815909,1153.027396,482.637526,8.074261,1025.615707,1546.161415,48.783346,38.201651,18.728815,470.572478,160.291125,4.999943,584.663153,918.051687,43.225711,43.265088,229.551198,99.384493,7.116327,94.730701,38.181685,10.35658,1112.695212,15.294433,97.758652,9.335072,0.700939,170.946143,36.667737,158.626861,9.361334,332.801652,871.055619,151.443929,432.549043,214.776954,99.332451,2.142966,819.511265,119.671353,1455.01674,302.443336,184.235098,7.785955,2.503195,48.022223,16.581921,60.348561,1335.099224,199.816133,38.406507,667.726358,14.486138,50.072508,3
691.623397,120.238673,206.339296,6.352897,26.580564,15.630328,10.872478,1.408253,182.100523,66.642023,10.267431,0.932632,1359.130693,75.569744,17.735298,113.184499,90.297691,669.278264,63.110522,8.26703,4.801763,11.002383,119.688408,2.537952,3.121763,11.147559,1.091184,1.751047,16.172225,7.312969,187.830065,10.213141,4.167147,6.329228,831.367002,15.906471,37.741595,6.51946,0.918056,1.30037,36.295642,36.379178,59.150826,2.043093,70.674658,5.263553,0.5998,10.251872,1.85299,16.028199,0.54853,46.015589,12.122046,11.472725,97.12397,15.196031,14.23342,111.994645,29.806405,11.113189,36.483435,52.245567,5.543692,14.9474,11.47021,386.166534,4
5.115267,86.509847,52.510258,55.88256,296.980765,16.537072,166.389791,6.962814,44.78581,9.39713,92.252762,1.768781,17.718703,479.227048,106.152516,2.966802,457.627732,1151.208874,24.480853,6.376899,5.3482,334.028841,89.07453,5.346852,348.581141,286.434029,12.561347,5.380907,119.317581,58.873754,10.232417,19.474643,28.792933,8.549929,487.666608,6.499812,17.084137,16.666298,0.63409,221.709909,3.44542,65.504764,1.418044,209.985397,260.285291,161.714563,36.733444,51.561185,2.968677,5.398994,16.672949,51.065493,206.265644,34.944971,18.38113,9.477552,3.255866,7.724489,2.878274,41.522276,450.604735,82.696072,29.899354,285.209953,1.578074,35.437132,3
